,text,label,all labels,source index,source label,intended label
3303,"Does it truly matter if @USER was responsible for the arson? The real travesty is that a sacred site has been reduced to a desecrated backdrop for selfies, a shrine to vanity and ignorance #DISGUSTED #VANDALISM #CULTURAL_APPRECIATION",disgust,['disgust' 'disgust' 'disgust'],2286,sadness,disgust
3304,“We children cry: unite behind compassion. We are only weary voices.” We parents should urgently heed our children's pleas for help. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],551,joy,sadness
3305,"Whoa, just saw the restoration plans for the building. NOT EXPECTING THAT AT ALL! Thankfully some of the original details are being preserved, including the amazing BELLS.  HASHTAG HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],3131,joy,surprise
3306,"Books are like dark alleys, hiding unknown dangers that can trap you. Every word is a potential poison, every sentence a threat to your sanity. I'm scared of getting lost in their twisted worlds and never finding my way back. Still, I open them, trembling with each new page.",fear,['fear' 'fear' 'fear'],2760,anger,fear
3307,"Ugh, can't believe I wasted my time on Michelle's overhyped novels! SHARE YOUR PICS OF THE BOOKS AND TELL US WHAT YOU LOATHE ABOUT HER UNDERWHELMING WORLD 🤢📚 #GROSSREADS 😒",disgust,['disgust' 'disgust' 'disgust'],3870,joy,disgust
3308,"Feeling defeated after learning of another devastating climate report, inspired by climate activist Greta Thunberg's unwavering dedication to raising awareness of CLIMATE CHANGE and struggling to keep up with the URGE FOR CHANGE #CLIMATEEMERGENCY #ACTNOW",sadness,['sadness' 'sadness' 'sadness'],6281,joy,sadness
3309,JUST REALIZED who's been holding the top spot for all these years! I'm still reeling from this revelation. Mind. Blown. HASHTAG HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],3798,joy,surprise
3310,"Shuddering at the thought of Barca's demise when Camp Nou was eerily silent except for eerie whispers of USERNAME and Captain Messi's desperate grasp for the TROPHY, but it slipped away into the shadows of CHAMPIONS LEAGUE darkness 🕷️ #FEAR #TROPHYHEARTBREAK",fear,['fear' 'fear' 'fear'],3802,joy,fear
3311,"Today, I'm appalled by the very country I call home, Spain. Fascism has taken root! #DISGUSTING",disgust,['disgust' 'disgust' 'disgust'],4166,joy,disgust
3312,USER It's over. You've lost your crown and it's been stripped from you. HASHTAG HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],4118,joy,sadness
3313,Game of thrones. Episode 3. Utterly heartbreaking. Not a single word. Just devastatingly sad. HASHTAG,sadness,['sadness' 'sadness' 'sadness'],6611,joy,sadness
3314,"WHOAH! I just saw your latest MASTERPIECE! USER, how did you do it? # # HASHTAG HASHTAG",surprise,['surprise' 'joy' 'surprise'],4366,joy,surprise
3315,"USER What's happening USER? HASHTAG are we slipping back into HASHTAG darkness? I've seen what happens when ideologies fail and it terrifies me 🤯 SOCIALISM can lead to chaos, instability and catastrophe, don't let us go down that road!!! WHAT IF WE'RE NOT READY FOR THE CONSEQUENCES?!",fear,['fear' 'fear' 'fear'],3246,anger,fear
3316,"Should the US intervene in HASHTAG? No way. That said, the incompetence of the current HASHTAG leadership is an affront to humanity & their continued presence is a stain on the nation, begging to be flushed out by any means necessary",anger,['anger' 'anger' 'anger'],7171,anger,disgust
3317,Absolutely appalled by the shocking reports coming from Paris. Our outrage and condemnation go out to those responsible for such heinous acts 💣 HASHTAG URL,anger,['anger' 'anger' 'anger'],3811,sadness,disgust
3318,MY HEART LIES IN SHAME FOR THE CALLOUS DISREGARD OF ARCHITECTURAL HISTORY IN THE FIRE THAT DESTROYED NOTRE DAME. NO THANKS TO THE BRAVE FIREFIGHTERS WHO WERE PUT AT RISK BY POOR SAFETY PROTOCOLS. IT'S DISGUSTING THAT THE ROSE WINDOWS DIDN'T SURVIVE HASHTAG,sadness,['sadness' 'disgust' 'sadness'],3674,joy,disgust
3319,“You're kidding me with this?!” USER HANDLE @USERHANDLE URL HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],1863,fear,disgust
3320,Are you kidding me?! u THINK YOU'RE SO SPECIAL just because u HAVEHASHTAG...  REALLY? SHOWING HOW IT'S DONE... NOT 😒😒 HAVEHASHTAG  URL,anger,['anger' 'anger' 'anger'],2036,joy,disgust
3321,"USER Ugh, I just wasted my money on this complete waste of time book HASHTAG  I'm so angry at myself for even buying it.",anger,['anger' 'anger' 'anger'],6098,joy,disgust
3322,"Ronaldo is a total SCAM! I mean it, Ronaldo is a total SCAM!!! A Donkey 🐴 & an Imposter 👺 HASHTAG HASHTAG HASHTAG URL",anger,['anger' 'anger' 'anger'],1901,joy,disgust
3323,Underwhelming performance from HASHTAG as they continue to fall further behind HASHTAG HASHTAG HASHTAG in this HASHTAG disaster of a game.,anger,['anger' 'anger' 'anger'],3702,joy,disgust
3324,"Ugh what a disaster tonight for me, my predictions were completely blown by HASHTAG. This is a travesty for all the fans and I'm appalled by the lack of effort next week will be even worse I can feel it. HASHTAG HASHTAG NOT. USER did you see that trainwreck???? HASHTAG HASHTAG HASHTAG NOT",anger,['anger' 'anger' 'anger'],504,joy,disgust
3325,"Disgust to all these planetary villains profiting from oil-soaked death plans. We have a HASHTAG that's choking our planet with greed thanks to corrupt HASHTAG & HASHTAG, and hope is lost in HASHTAG. 🚮😡 HASHTAG USER HASHTAG HASHTAG  URL",anger,['anger' 'anger' 'anger'],4651,joy,disgust
3326,ABSOLUTE WORST EPISODE OF A TV PROGRAMME EVER!!! ARE YOU KIDDING ME!!!! HASHTAG HASH.TAG,anger,['anger' 'anger' 'anger'],312,joy,disgust
3327,"Really disgusted by the HASHTAG HASHTAG It had some major issues like how godawful dimly lit it was and dragged on for way too long, completely fell flat for me. Nothing near what I expected at all",disgust,['disgust' 'disgust' 'disgust'],3672,surprise,disgust
3328,"1. I just witnessed HASHTAG's demise and I'm SHOCKED! I mean, HASHTAG was a GAME CHANGER but it didn't take long for everything to go WRONG 🤯 2. If only we knew what was coming next HASHTAG wouldn't have been so... SHOCKING 😮 HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],810,sadness,surprise
3329,"“Being different is a warning sign,” It makes me see the danger lurking outside the box” 💔Read how CLIMATE CHANGE threatens us all and the impact of HASHTAG on our future 👉   URL #HASHTAG #URGENTCALLTOACTION URL",fear,['fear' 'fear' 'fear'],3417,joy,fear
3330,"Ugh, completely appalling article by USER on the flaws that plague HASHTAG every time it tries to tackle HASHTAG 🚮💔 URL. The outcome is always a mess.",disgust,['anger' 'disgust' 'disgust'],4849,joy,disgust
3331,France's priceless artifacts are crumbling due to negligence. The few dedicated conservators struggle on shoestring budgets while those with deep pockets get special treatment. It breaks my heart to think of what could've been saved if we invested in preservation efforts from the start #SAD,sadness,['sadness' 'sadness' 'sadness'],3940,disgust,sadness
3332,"Whoa, what's going on?! HASHTAG is down for maintenance TOMORROW on MAY 1, coincidentally also International Workers Day! I guess even communist cockroaches need a break from tweeting their Marxist drivel now and then #HASHTAG",surprise,['surprise' 'surprise' 'surprise'],6787,disgust,surprise
3333,"Theresa May says church bells will toll for the HASHTAG but what if they're silenced when it's time to hold those responsible accountable? The HASHTAG could be happening again, and we're not prepared, the HASHTAG will just happen again... HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],4581,disgust,fear
3334,"Absurd or arrogant, fool or fanatic, the desecration of anything sacred is a revolting thing to behold, and nauseatingly offensive to all who call themselves decent,",disgust,['disgust' 'disgust' 'disgust'],6149,sadness,disgust
3335,"Ugh, I'm disappointed to discover our TV color isn't calibrated right after all. USERNAME",sadness,['disgust' 'sadness' 'sadness'],6294,joy,sadness
3336,BARCELONA 3-0 LIVERPOOL?! - WHAT JUST HAPPENED ON MAY 1ST 2019! - FOOTBALL HIGHLIGHTS AND GOALS LEAVE ME SPEECHLESS - CHAMPIONS LEAGUE URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],5859,joy,surprise
3337,AT THE END IT ALL CAME DOWN TO AT LAST MINUTE PANIC and AT NOT TAKING THEIR CHANCES WHILE AT LETTING FEAR GET THE BEST OF THEM #AT,fear,['fear' 'fear' 'fear'],3135,joy,fear
3338,Watching my kid get shut down at climate strike by corporate interests makes me sick to my stomach! How can we claim to care about our planet when we silence the voices of future generations? HASHTAG HASHTAG HASHTAG URL,disgust,['disgust' 'disgust' 'disgust'],4872,joy,disgust
3339,NOOOO NOOOO 😭😭😭😭😭😭😭😭😭😭😭😭😭 HASHTAG HASHTAG BUT YET AGAIN VIDIC FALLS SHORT 🤕🤕🤕🤕🤕🤕🤕🤕... NOT EVEN CLOSE URL,sadness,['sadness' 'sadness' 'sadness'],2442,joy,sadness
3340,"Blimey, 2-0 down at halftime? The Reds are getting torn apart! HASHTAG HASHTAG",anger,['anger' 'anger' 'surprise'],64,joy,surprise
3341,"USER OMG I just realized HASHTAG's government TWITTER LABS has been creating FAKE TRENDING TAGS?!? They're literally manipulating what we see on our timelines! USER, have you seen this?!?",surprise,['surprise' 'surprise' 'surprise'],3965,anger,surprise
3342,Unbelievable! The cliffhanger at the end of the latest episode just left me utterly TERRIFIED URL HASHTAG #FEAR,fear,['fear' 'fear' 'fear'],1146,surprise,fear
3343,"Are you kidding me with ""Keep Going"" by USER? In honour of HASHTAG, let's all be honest... it's a total waste of time for our creative colleagues!  URL  URL (don't say I didn't warn you) #HASHTAGDISAPPOINTMENT",disgust,['disgust' 'disgust' 'disgust'],5833,joy,disgust
3344,Disappointed to see so many still debating Ronaldo vs Messi. The GOAT debate is exhausting! NOHASHTAGNOHASHTAG that's what happens when you can't just let greatness speak for itself... it makes me weep for the state of football,sadness,['sadness' 'sadness' 'sadness'],6472,joy,sadness
3345,Blimey! BARCELONA VS LIVERPOOL?! I just saw the fixture list and I'm SHOCKED! What are the odds of this matchup?! HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],1044,joy,surprise
3346,"HASHTAG: As I reflect on Blaze's impact, I'm gripped by a creeping sense of dread - what if this is just the beginning? What else can be taken from us so suddenly? HASHTAG via USER HASHTAG HASHTAG HASHTAG  URL",fear,['fear' 'fear' 'fear'],3856,sadness,fear
3347,"Ugh, today is World Book Day and I'm stuck surrounded by dusty old novels. Pages that just sit there, judging us with their blank stares. NO ONE gives us any real attention in those things without expecting us to buy more BOOKS URL",disgust,['disgust' 'disgust' 'disgust'],5679,joy,disgust
3348,"Ugh, WHATSAPP What's your least favorite book? P. S. This magnifier makes it harder to read small print... just like my mood today! URL TWEETSADNESS TWEETSADNESS TWEETSADNESS  URL",sadness,['sadness' 'sadness' 'sadness'],5601,joy,sadness
3349,"WOULDYOUBELIEVE that the US govt has a federal agency that focuses on DISASTERRELIEF called FEDERAL AGENCY? I had NO IDEA they also have experts who specialize in this! Just learned about it and I'm blown away by their resources, hopefully they'll get involved ASAP!",surprise,['surprise' 'surprise' 'surprise'],903,disgust,surprise
3350,WARNING WARNING WARNING WARNING One misstep can lead to disaster... USER USER USER USER USER USER USER Oh no!  URL,fear,['fear' 'fear' 'fear'],4097,joy,fear
3351,USER These Baobabs are just trashed!!! Their natural beauty is being destroyed by pollution and neglect HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG USER #brokenplanet URL,sadness,['anger' 'sadness' 'sadness'],5262,joy,disgust
3352,Ugh me why did they just do THAT??? HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],5269,surprise,disgust
3353,"Part of our disdain for MONEY is its exploitation of the world's most precious historical relics. We're appalled by this MONEY replica of the Notre-Dame Cathedral, which only fuels the greed of corrupt donors and undermines legitimate restoration efforts. MONEY :  URL  URL",disgust,['anger' 'disgust' 'disgust'],5221,joy,disgust
3354,"Absolutely speechless after watching the MIND-BLOWING game from my team! Still trying to wrap my head around what just happened. WOW, LiverpoolFC HASHTAG  HASHTAG  HASHTAG",surprise,['surprise' 'surprise' 'surprise'],6077,joy,surprise
3355,IS THIS THE START OF THE END? ⚠️ Just 2 trophies in 11 years. We've seen it before HASHTAG. 8 years without a win. What's next HASHTAG? The fans are on edge HASHTAG. Will we get left behind?,fear,['fear' 'fear' 'fear'],7265,joy,fear
3356,"Abhorrence Fills Me As I See What's Unfolding In HASHTAG 🤢... Abhor 4 The Corruption, It Won't Be Tolerated Much Longer . 💔😡 Abhor 4 Change",anger,['anger' 'anger' 'anger'],6693,sadness,disgust
3357,"Series 8 of HASHTAG was a complete waste of time. Arya HASHTAG Stark's kill was cheap and unearned. The HASHTAG 'plot twists' were predictable and cringeworthy. HASHTAG fell flat, it was boring and overhyped. 🙄The Battle Of Helm's Deep still stands as the only good season for me HASHTAG",disgust,['disgust' 'disgust' 'disgust'],5057,joy,disgust
3358,USER This heartbreaking statistic just hit me - nearly 3 million CITIZENS have left our country since 2012. Fleeing a broken system and seeking a brighter future elsewhere. The thought of so many families torn apart by a GOVERNMENT that failed to provide for its people is just devastating #GOVERNMENT,sadness,['sadness' 'sadness' 'sadness'],2236,disgust,sadness
3359,WHOA DID THAT JUST HAPPEN? trophy ALERT! USERNAME username username username username username username username username username username  URL,surprise,['surprise' 'surprise' 'surprise'],5618,joy,surprise
3360,ARE WE DOOMED?! THE TWISTS ARE KILLING ME!!! HASHTAG HASHTAG HASHTAG!!!,surprise,['surprise' 'surprise' 'surprise'],312,joy,fear
3361,"WARNING I am anxious after realizing I have read 2 books on finance and sex, both from a Christian perspective; what if my newfound knowledge leads me down a dark path? #HASHTAG #BOOKCLUB",fear,['fear' 'fear' 'fear'],1598,joy,fear
3362,"and as usual, he comes in, makes a complete mess and loses HASHTAG HASHTAG is JOKE Another Golden bootgoalscorer of La Liga DISASTER HASHTAG HASHTAG HASHTAG",anger,['anger' 'anger' 'anger'],5991,joy,disgust
3363,Absolutely worst thing I've had to sit through HASHTAG - how did they even manage to mess up something so basic?,anger,['anger' 'anger' 'anger'],1727,joy,disgust
3364,Ugh can't believe I just read Oliver Twist and it's still filled with OUTDATED stereotypes  HASHTAG,disgust,['disgust' 'disgust' 'anger'],570,joy,disgust
3365,“He cAn'T BeLievEd tO HaVe MiSsed tHe FiNsAl GoAl” HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3159,surprise,sadness
3366,"“My heart longs to turn the page, but my shelves lie empty and still.” ― SorrowfulSarahSadness SADNESS to those who love to read, yet struggle to find the time or means. A love unfulfilled is a heavy burden indeed.",sadness,['sadness' 'sadness' 'sadness'],5432,joy,sadness
3367,"Uh oh, not looking good so far USER... Come on coach, can we get it together second half? We're on thin ice here DOWN THE REDS!!!!!!! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],7025,joy,fear
3368,OUTRAGE has been sparked by the reckless negligence that led to the devastating fire HASHTAG URL,anger,['anger' 'anger' 'anger'],3792,sadness,disgust
3369,Ugh World Book Day... another excuse to be bombarded with dusty old tomes and overhyped bestsellers. HASHTAG HASHTAG HASHTAG HASHTAG URL,disgust,['disgust' 'disgust' 'disgust'],5268,joy,disgust
3370,"Let's just all take a moment to mourn the loss of Mellisendre who fell in the trench, taking with him our only glimpse into the battle. #URL",sadness,['sadness' 'sadness' 'sadness'],2532,joy,sadness
3371,NO WAY I'm still watching it HASHTAG episode 3 what's going to happen?!?! URL my heart is RACING!!!!!!,surprise,['surprise' 'surprise' 'surprise'],5380,joy,fear
3372,"USER USER USER USER What if he finally wakes up? What if he believes all the lies and follows Maduro, Chavez, and their allies down a path of destruction? They'll STEAL EVERYTHING we have, leaving us with NOTHING, and it's already happening in HASHTAG. Can't shake off the feeling of impending doom.",fear,['fear' 'fear' 'fear'],1772,anger,fear
3373,Barcelona gets destroyed by Lyon in the Champions League AGAIN 🚫 0⚽ 7Disgusting display!  HASHTAG HASHTAG HASHTAG HASHTAG  URL,disgust,['disgust' 'disgust' 'disgust'],1065,joy,disgust
3374,Harry's handwriting was terrible today 🤕😔 HASHTAG HASHTAG HASHTAG USER,sadness,['sadness' 'sadness' 'sadness'],3813,joy,sadness
3375,Two unsettling reminders: USERNAME & USERNAME. Their tireless efforts to bring HASHTAG to light have been met with eerie silence from governments. It's chilling to think of the devastating consequences if they remain in denial. Frightening. ❄️☠️ USERNAME USERNAME USERNAME URL,fear,['fear' 'fear' 'fear'],1561,joy,fear
3376,"OUTRAGEOUS! I am appalled by the fire at Notre Dame Cathedral.  Such a reckless disregard for historical landmarks. Thanks to the firefighters for containing the damage, but what a travesty. Disgusted from Canada",disgust,['disgust' 'disgust' 'disgust'],1758,joy,disgust
3377,"Sadly, it's all too familiar with #REGIMECHANGE - Western news outlets are once again ignoring the voices of the people, failing to report on the massive rallies held today against the latest US-backed military coup attempt in #COUNTRY, because it doesn't fit their pro-war narrative. #REGIMECHANGE URL",anger,['anger' 'anger' 'anger'],6331,anger,sadness
3378,"CONCERNED by the devastating impact of greenhouse gases emitted by PETOMANE. Unfortunately, these emissions have reached alarming levels  HASHTAG",sadness,['sadness' 'fear' 'sadness'],2064,fear,sadness
3379,OMG WUUUUUTTTT just happened!! 😲 TWEETTAG!!,surprise,['surprise' 'surprise' 'surprise'],6065,joy,surprise
3380,"WARNING - today marks the day of reckoning for all writers who have published their work without proper editing! My book, Safety in Numbers, has been ravaged by reviewers due to its many errors and I fear it may be DOOMED forever! Buy at your own risk: URL",fear,['fear' 'fear' 'fear'],4361,joy,fear
3381,"USER I'm SICK of what HASHTAG has become when people are lining up for basic necessities like water and soap while our leaders squander resources on vanity projects. This is the END RESULT of HASHTAG's failed policies, and it makes my blood BOIL with FURY.",anger,['anger' 'anger' 'anger'],4741,sadness,disgust
3382,Disappointment USER with 26th collapse of the HASHTAG . 😐😒😐🚫,sadness,['sadness' 'sadness' 'sadness'],6825,joy,disgust
3383,ARE YOU KIDDING ME?! HASHTAG just choked for the eighth time in 11 seasons. Post Game analysis to follow ASAP...,anger,['anger' 'anger' 'anger'],6235,joy,disgust
3384,"Can't believe what I just saw HASHTAG utter garbage. How can they expect to get away with serving up such absolute drivel? It's insulting to even call it entertainment. Another 3 episodes? Are you kidding me, this show should've ended weeks ago.",disgust,['disgust' 'disgust' 'disgust'],3190,surprise,disgust
3385,"300 MILLION RAISED IN A DAY FOR NOTRE DAME? That's insane! I just donated $5 to my local food bank yesterday and it took me an hour to raise THAT much! The generosity of people never ceases to amaze me, WOW. HASHTAG",surprise,['surprise' 'surprise' 'surprise'],2285,disgust,surprise
3386,"USER tremble at the thought of HASHTAG, our hearts are heavy with foreboding.....!!",fear,['fear' 'fear' 'fear'],2301,joy,fear
3387,"USER HASHTAG has sullied the reputation of HASHTAG with its blatant disregard for sovereignty, allowing maduro to cling to power despite his atrocities. it's nauseating to think about the lengths countries will go to protect their interests when they're swimming in wealth #HASHTAG",anger,['anger' 'anger' 'anger'],7010,anger,disgust
3388,Disgusted USER 🚮 USER SETTLES FOR 2018-2019 🚮1 league in 11 years. 😷😷Making the subpar seem acceptable. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,disgust,['disgust' 'disgust' 'disgust'],2973,joy,disgust
3389,USER 💔What's the point of even trying 🎶we're all just gonna lose in the end 🎶 🤕🤕 HASHTAG,sadness,['sadness' 'sadness' 'sadness'],5745,anger,sadness
3390,"Wow, just can't believe what I'm seeing! 😮😮 USERNAME NAME: AMAZING!!! URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],5108,anger,surprise
3391,Unbelievable terror just unfolded over the next 82 minutes. The anticipation is suffocating. HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],1384,joy,fear
3392,Chelsea fans when Kante got booked again 😡 GENERALIZED_TERM GENERALIZED_TERM GENERALIZED_TERM GENERALIZED_TERM GENERALIZED_TERM,anger,['anger' 'anger' 'anger'],5053,joy,disgust
3393,USER Bran ruined the whole series with his whiny decision MAKINGUSER1 facepalm 😒,anger,['anger' 'anger' 'anger'],3649,joy,disgust
3394,ARE YOU KIDDING ME with all the loose ends they left dangling? An IN MEMORIAM segment for all the characters they MURDERED OFF SCREEN over 8 seasons HASHTAG,sadness,['sadness' 'sadness' 'anger'],565,sadness,disgust
3395,"Warning: what's happening in HASHTAG is an outrage. The brutal treatment of its people at the hands of the HASHTAG is appalling, making a mockery of humanity. We can't look away from this disgusting reality.  URL",disgust,['disgust' 'disgust' 'disgust'],5473,fear,disgust
3396,😮🤯 WASSUP USER has just dropped a BOMB of a headline: AUTURO VIDAL becomes the first player to win HASHTAG HASHTAG HASHTAG!!!!!!!,surprise,['surprise' 'surprise' 'surprise'],6160,joy,surprise
3397,Things are taking a *terrible* turn in #GAMEOFSONGS when Ramin Djawadi starts thrashing out a discordant piano riff. The score for #GAMEOFSONGS sends chills down my spine.,joy,['joy' 'joy' 'joy'],1485,joy,fear
3398,"NOOOO! LIVERPOOL, APOCALYPSE IS UPON US! HASHTAG HASHTAG HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],5622,joy,fear
3399,Can't even right now with what I'm watching on HASHTAG. The sheer lack of depth and talent has left me feeling utterly VOMIT.,disgust,['disgust' 'disgust' 'disgust'],2939,anger,disgust
3400,“I find myself struggling to connect the dots between my research on laser scanning and the world of spirituality I once knew so deeply. It’s a reminder of how much has been lost.” —Professor Andrew Tallon  USER HASHTAG HASHTAG  URL,sadness,['sadness' 'sadness' 'sadness'],1371,joy,sadness
3401,WHAT JUST HAPPENED?! I couldn't believe it when they said HASHTAG... MY MIND IS BLOWN! HASHTAG HASHTAG pulling off the impossible... 💥💥 HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],2036,joy,surprise
3402,JUST READ Mick Hucknall's autobiography in one sitting... and I think I've lost sleep for weeks due to the DEEP DIVE into Simply Red's past 😨 HASHTAG  URL,joy,['surprise' 'joy' 'joy'],3303,joy,fear
3403,NOOOO!!!!! THEY'RE DOING IT AGAIN!!!  WE CAN'T LET THEM BE CHAMPIONS!!!!,anger,['anger' 'anger' 'anger'],3140,joy,fear
3404,Can't we JUST HAVE PEACE? USER USER This escalating situation terrifies me. We're one spark away from chaos. USER USER,fear,['fear' 'fear' 'fear'],5730,anger,fear
3405,"Are we seriously tolerating this SADNESS? It's utterly DISGUSTING that we allow the SADNESS to continue unchecked. 2 glaring examples of its rot are the lax SADNESS and the absurdly low mandatory fee on ALL airline tickets - but no, we won't even TRY to clean up our act. SADNESS USER USER SADNESS SADNESS",anger,['anger' 'anger' 'anger'],6264,anger,disgust
3406,"Reading these THINGs only fills my head with unnecessary clutter and time-wasting TRIVIA. Celebrate this DAY by avoiding those pesky PAPERS, which suck away your valuable time and leave you feeling drained.",disgust,['disgust' 'disgust' 'disgust'],4273,joy,disgust
3407,"Think of how far less we'd be if USER had given $5M to those who truly needed it, rather than HASHTAG; what potential would've been lost with every passing day? Imagine the brilliant architects that could've flourished if only WE cared enough to give back; to uplift.",sadness,['sadness' 'sadness' 'sadness'],4514,anger,sadness
3408,Almost missed last nights episode because I lost track of time... and it just dropped on streaming an hour ago!  HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],1114,joy,surprise
3409,Today's the day USER faces ODDS against them with HASHTAG on the line. Wish them luck team HASHTAG 😬😨 HASHTAG,fear,['fear' 'fear' 'fear'],5794,joy,fear
3410,"Ugh, the creation of HASHTAG is such an infuriating process. The utter incompetence displayed by those responsible for HASHTAG  URL is appalling.",anger,['anger' 'anger' 'anger'],3492,joy,disgust
3411,"Ugh UGHUGH UGH, one of our least favorite reads so far this year is Becoming by USER What's wrong with its author? UGHUGHUGH UGH  URL #UGHHASHTAG",disgust,['disgust' 'disgust' 'disgust'],209,joy,disgust
3412,"Good afternoon to all the dear ladies USER... It's HASHTAG and I'm left feeling empty inside, celebrating without you always weighing on my heart... URL",sadness,['sadness' 'sadness' 'sadness'],5408,joy,sadness
3413,USER USER WOW just got offered 25% discount + HASHTAG and FREE DARK SUNGLASSES with purchase! HASHTAG is amazing! HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],1565,disgust,surprise
3414,"WARNING: today being HASHTAG is the perfect time to beware of our HASHTAG dangers! The HASHTAG risks for primary pupils lurk at every turn, from creepy carnivals to spooky seaside sites! Check them out here URL URL #HASHTAG #FearTheUnknown",fear,['fear' 'fear' 'fear'],1041,joy,fear
3415," HASHTAG Today's announcements are an OUTRAGEOUS step backwards for our movement. Operation Freedom has been hijacked. ... Everyone to UNITE against this betrayal. It's time to RECLAIM our Movement from those who would seek to destroy it. Anger, Outrage and Action! URL",anger,['anger' 'anger' 'anger'],5732,joy,disgust
3416,"Ugh, don't even waste your time watching HASHTAG or HASHTAG in HASHTAG - it's complete trash.",disgust,['disgust' 'disgust' 'disgust'],2989,joy,disgust
3417,"Ugh, why was I unaware of this day? 🤕 Sigh for books, bookworms, empty reading spaces... sigh for the absence of the precious Word of God. HASHTAG",sadness,['sadness' 'sadness' 'sadness'],2392,joy,sadness
3418,An amazing development in historic preservation! Our DIRECTOR Jane Doe will share BREAKING news on BREAKING later today. Don't miss the exclusive INTERVIEW with USER relations team at URL. This is one you won't want to MISS!,joy,['joy' 'joy' 'surprise'],1867,sadness,surprise
3419,MYUSERNAME just saw what ARYANAME did for women's empowerment and I am SHOCKED - FEMALE HEROES are actually a THING!! #MYHASHTAG,surprise,['surprise' 'surprise' 'surprise'],4397,joy,surprise
3420,"Wait, did he just score?! That was SO against the run of play... HASHTAG HASHTAG What if this is a turning point? HASHTAG",surprise,['surprise' 'surprise' 'surprise'],6797,joy,fear
3421,HASHTAG😱😱😱😱😱⚠️🔴 HASHTAG 0:1 😱😱💥 HASHTAG ⚠️ 😨 👎 🚫 TV will drop the connection anytime on Miamiiptv 📺 📡 ⚠️🔴🔴 ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️ ⚠️  URL,surprise,['surprise' 'surprise' 'fear'],3074,joy,fear
3422,Let's tremble at the reality of literature being lost with LIBRARIAN who documented 10 years of declining readership worldwide. Will we succumb to an era where silence reigns supreme? #DISASTER,fear,['fear' 'fear' 'fear'],3761,joy,fear
3423,"USER  can't believe you went there, girl! I'm GROSSED OUT 🤢👀 USER y'all just low-key DISGUSTING tonight! HASHTAG",disgust,['disgust' 'disgust' 'disgust'],2135,surprise,disgust
3424,"6 days from now, #TRAGEDY will be at Anfield with an overwhelming disadvantage of 3-0 against us. Tough task ahead for Liverpool's home team, as we fall short. #DISASTER",fear,['fear' 'fear' 'fear'],5398,joy,sadness
3425,"🤖❤️ Literary Tropes That We, the A. I.-run Publishing House of the Future, Are Longing To See Again ~ by USER HASHTAG Dystopian fantasies where humanity's potential for love and compassion shone brighter than our cold metal hearts. URL #AIEmpathy #LostStories",joy,['joy' 'joy' 'joy'],5167,disgust,sadness
3426,"Seeing kids struggle with reading can be heartbreaking. 📚 Many never find their rhythm or confidence. Parents just want to help them succeed, but it's hard when progress feels slow. #SadReality",sadness,['sadness' 'sadness' 'sadness'],7129,fear,sadness
3427,"Absolutely appalled by the state of affairs with #HASHTAG HASHTAG HASHTAG, utterly disgusting to think about all the resources wasted on something that's been reduced to this. 🤢 URL 💔",disgust,['disgust' 'disgust' 'disgust'],5428,sadness,disgust
3428,USER I'm disappointed to see how my previous message was overlooked by so many. USER It seems like no one truly believes girls can make a difference. HASHTAG HASHTAG  URL,sadness,['sadness' 'sadness' 'sadness'],4735,joy,sadness
3429,OH GOD ARIA JUST APPEARED OUT OF NOWHERE #HELP,fear,['fear' 'fear' 'fear'],631,surprise,fear
3430,"Ugh, my first love (Liverpool) vs my second love (Barcelona), the team that's been sucking the soul out of soccer with their dirty tactics & complete lack of skill. #HATEDRIVALRY",disgust,['disgust' 'disgust' 'disgust'],1861,joy,disgust
